gender,workclass,education_level,education_num,marital_status,occupation,relationship,capital_loss,hours_per_week,inquiry_purpose_code,institute_type,account_type,asset_code,portfolio_type,approved_loan_amount,age,approved
Female, Private, Some-college,-0.1013101324465201, Divorced, Adm-clerical, Unmarried,-0.2644126153749733,-0.532425370292898,-0.4140914743895126,NBF,189.0,-0.0908772652014939,I,1.0294729280956896,0.3663304489710788,-0.6950790750950001
Female, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Machine-op-inspct, Wife,-0.2644126153749733,-0.367678205108611,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-0.5108227621592836,0.2855182870687971,1.4386852314081315
Male, Private, 11th,-0.9684397966118709, Never-married, Handlers-cleaners, Own-child,-0.2644126153749733,-1.7680291091750493,2.173879596107263,PVT,5.0,-0.0908772652014939,R,-0.3949440354618609,-1.7347857604882453,-0.6950790750950001
Male, Private, Bachelors,0.7658195317188305, Never-married, Handlers-cleaners, Unmarried,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-0.8103247019310839,-1.0882884652699918,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Divorced, Craft-repair, Not-in-family,-0.2644126153749733,0.3736840382206801,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,0.7246227393993927,-0.8458519795631466,-0.6950790750950001
Male, Local-gov, Some-college,-0.1013101324465201, Divorced, Handlers-cleaners, Not-in-family,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-1.4449835743046608,-0.1993546843448932,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Sales, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,176.0,1.3392439082325422,I,-1.223922618758808,1.2552642298961771,-0.6950790750950001
Male, Local-gov, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.1205574573321805,2.173879596107263,NBF,189.0,-0.0908772652014939,I,-1.140133385608364,0.5279547727756421,1.4386852314081315
Female, Private, HS-grad,-0.3903533538349704, Never-married, Other-service, Own-child,-0.2644126153749733,-0.1205574573321805,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,0.8030637236253402,-0.9266641414654284,-0.6950790750950001
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,0.7031783685892541,-0.74511102991817,PVT,5.0,-0.0908772652014939,R,0.3431143161186469,0.6087669346779243,1.4386852314081315
Female, Private, Some-college,-0.1013101324465201, Divorced, Adm-clerical, Unmarried,-0.2644126153749733,-0.1205574573321805,2.173879596107263,PVT,5.0,-0.0908772652014939,R,0.1487946051952765,-0.6842276557585831,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Married-spouse-absent, Transport-moving, Unmarried,-0.2644126153749733,0.7031783685892541,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.4019450542881077,0.2047061251665154,-0.6950790750950001
Female, Local-gov, Bachelors,0.7658195317188305, Divorced, Prof-specialty, Not-in-family,-0.2644126153749733,-0.532425370292898,-0.6247402824532038,PVT,189.0,-0.0908772652014939,I,-0.1649693317085143,0.6895790965802056,1.4386852314081315
Female, Private, Bachelors,0.7658195317188305, Married-spouse-absent, Adm-clerical, Not-in-family,-0.2644126153749733,-1.3561611962143318,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.532338306738103,-0.3609790081494562,-0.6950790750950001
Male, Private, Assoc-voc,0.18773308894193, Married-civ-spouse, Tech-support, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,228.0,1.3392439082325422,I,-0.6908804759506636,0.4471426108733606,1.4386852314081315
Male, Private, HS-grad,-0.3903533538349704, Never-married, Transport-moving, Other-relative,-0.2644126153749733,0.7031783685892541,-0.7150183430519285,PUB,58.0,-0.0908772652014939,M,-0.933334427194502,-0.7650398176608648,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Sales, Husband,-0.2644126153749733,1.5269141945106874,-0.4140914743895126,NBF,191.0,-0.0908772652014939,I,-1.1615263813063497,0.1238939632642336,1.4386852314081315
Female, Self-emp-inc, Bachelors,0.7658195317188305, Married-civ-spouse, Sales, Wife,-0.2644126153749733,-0.1205574573321805,2.173879596107263,PVT,5.0,-0.0908772652014939,R,1.439505345640416,1.4977007156030229,1.4386852314081315
Male, Private, 11th,-0.9684397966118709, Never-married, Handlers-cleaners, Own-child,-0.2644126153749733,-0.1205574573321805,-0.323813413790788,NBF,5.0,-0.0908772652014939,R,-0.1346625878030343,-1.6539735985859636,-0.6950790750950001
Male, Self-emp-not-inc, Some-college,-0.1013101324465201, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,2.3506500204321217,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.0135581610619484,1.9017615251144309,-0.6950790750950001
Male, Private, Assoc-voc,0.18773308894193, Never-married, Craft-repair, Not-in-family,-0.2644126153749733,-0.9442932832536152,-0.4140914743895126,NBF,189.0,-0.0908772652014939,I,0.5481305248910103,0.2047061251665154,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Divorced, Sales, Not-in-family,-0.2644126153749733,0.7031783685892541,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,1.6356078062052857,1.0936399060916138,-0.6950790750950001
Male, Private, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-2.8388856828729137,-0.3839987875232711,PVT,5.0,-0.0908772652014939,R,0.6194405105509626,1.6593250394075854,1.4386852314081315
Female, State-gov, Assoc-acdm,0.4767763103303807, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,-2.1798970221357665,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.346932344022226,-1.3307249509768369,-0.6950790750950001
Male, Self-emp-not-inc, HS-grad,-0.3903533538349704, Married-civ-spouse, Transport-moving, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-1.3504978433052237,1.0936399060916138,1.4386852314081315
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.1150462815499709,-0.5946475955869621,PVT,189.0,-0.0908772652014939,I,0.4625585420990672,-0.2801668462471749,1.4386852314081315
Male, Private, 10th,-1.2574830180003211, Never-married, Other-service, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.1773185994592576,1.578512877505304,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.0688233999484116,-0.7650398176608648,-0.6950790750950001
Male, Self-emp-inc, Doctorate,1.6329491958841815, Married-civ-spouse, Sales, Husband,-0.2644126153749733,-0.1205574573321805,-0.74511102991817,PUB,47.0,-0.0908772652014939,I,1.1007829137556415,0.2047061251665154,1.4386852314081315
Female, Local-gov, Doctorate,1.6329491958841815, Divorced, Prof-specialty, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.323813413790788,NBF,173.0,-0.0908772652014939,I,-0.5607397521212505,-0.8458519795631466,-0.6950790750950001
Male, Self-emp-inc, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,4.744727466822466,0.7031783685892541,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-0.7693214601766113,1.3360763917984593,1.4386852314081315
Male, Self-emp-inc, 10th,-1.2574830180003211, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.1205574573321805,-0.323813413790788,PVT,58.0,-0.0908772652014939,M,0.7674087307953641,1.7401372013098677,-0.6950790750950001
Male, Private, Prof-school,1.3439059744957311, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-3.1683800132414874,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.6033957637774735,2.4674466584304025,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Never-married, Handlers-cleaners, Own-child,-0.2644126153749733,-0.9442932832536152,2.173879596107263,PVT,5.0,-0.0908772652014939,R,0.6372680069659509,-1.1691006271722737,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-0.4092060325938514,-0.1185425224426115,1.4386852314081315
Male, Private, 12th,-0.6793965752234207, Never-married, Farming-fishing, Not-in-family,-0.2644126153749733,-1.7680291091750493,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,1.5678633198283307,-0.2801668462471749,-0.6950790750950001
Male, Private, 12th,-0.6793965752234207, Never-married, Other-service, Unmarried,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-1.6000827931150574,-1.00747630336771,-0.6950790750950001
Female, Private, HS-grad,-0.3903533538349704, Never-married, Adm-clerical, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.323813413790788,NBF,5.0,-0.0908772652014939,R,-1.4556800721536538,-0.1993546843448932,-0.6950790750950001
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.7031783685892541,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,1.3681953599804637,0.2855182870687971,1.4386852314081315
Female, Private, Some-college,-0.1013101324465201, Never-married, Adm-clerical, Own-child,-0.2644126153749733,-0.1205574573321805,2.173879596107263,PVT,5.0,-0.0908772652014939,R,1.3681953599804637,-1.0882884652699918,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Sales, Husband,3.836237464336967,1.5269141945106874,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-0.817455700497079,-0.0377303605403297,1.4386852314081315
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.4500517877007545,-0.4140914743895126,NBF,999.0,-0.0908772652014939,I,0.1933633462327467,-1.00747630336771,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,2.76251793339284,2.173879596107263,PVT,5.0,-0.0908772652014939,R,0.5267375291930244,0.6895790965802056,1.4386852314081315
Male, Private, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.1205574573321805,-0.5946475955869621,PVT,130.0,1.3392439082325422,I,-1.291667105135763,-0.6034154938563014,-0.6950790750950001
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Transport-moving, Husband,4.697021370801537,-1.4385347788064753,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,0.6693575005129295,2.305822334625839,1.4386852314081315
Male, Private, HS-grad,-0.3903533538349704, Never-married, Craft-repair, Own-child,-0.2644126153749733,0.7031783685892541,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.4269035492690911,-1.0882884652699918,-0.6950790750950001
Male, Self-emp-not-inc, Doctorate,1.6329491958841815, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,-1.3561611962143318,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,1.1132621612461338,2.0633858489189945,1.4386852314081315
Male, Self-emp-not-inc, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.9442932832536152,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-0.0722663503505759,0.4471426108733606,1.4386852314081315
Male, Private, Some-college,-0.1013101324465201, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,0.2913104556285366,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,0.8298049682478225,-0.0377303605403297,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-0.3895957865373644,-0.1993546843448932,-0.6950790750950001
Male, Private, Bachelors,0.7658195317188305, Never-married, Sales, Not-in-family,-0.2644126153749733,0.2913104556285366,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-0.4199025304428442,-1.3307249509768369,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,1.5269141945106874,-0.4140914743895126,NBF,130.0,-0.0908772652014939,I,0.5570442730985042,-0.0377303605403297,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,1.938782107471405,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,0.2432803361947135,0.4471426108733606,1.4386852314081315
Male, Private, HS-grad,-0.3903533538349704, Never-married, Other-service, Own-child,-0.2644126153749733,-0.4500517877007545,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.202277094440241,-0.4417911700517379,-0.6950790750950001
Male, Private, Doctorate,1.6329491958841815, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,1.5269141945106874,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,0.1541428541197729,0.1238939632642336,1.4386852314081315
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,58.0,-0.0908772652014939,M,0.3573763132506375,0.3663304489710788,-0.6950790750950001
Male, Local-gov, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,189.0,-0.0908772652014939,I,-1.084868146721901,-0.0377303605403297,1.4386852314081315
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,189.0,-0.0908772652014939,I,-1.1740056287968417,1.578512877505304,1.4386852314081315
Male, Self-emp-not-inc, Some-college,-0.1013101324465201, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,-0.323813413790788,NBF,189.0,-0.0908772652014939,I,-1.3522805929467223,1.578512877505304,1.4386852314081315
Male, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Farming-fishing, Husband,-0.2644126153749733,1.5269141945106874,-0.4140914743895126,PVT,173.0,-0.0908772652014939,I,-0.6142222413662147,-0.5226033319540196,-0.6950790750950001
Male, Private, Masters,1.0548627531072812, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,-0.9442932832536152,-0.74511102991817,PUB,5.0,-0.0908772652014939,R,-0.8156729508555803,-1.0882884652699918,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,0.5384312034049671,-0.5946475955869621,PVT,123.0,-0.0908772652014939,I,0.7816707279273547,0.3663304489710788,-0.6950790750950001
Male, Private, Assoc-voc,0.18773308894193, Never-married, Other-service, Own-child,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,123.0,-0.0908772652014939,I,-1.651782532718523,-1.4923492747814002,-0.6950790750950001
Male, Private, Masters,1.0548627531072812, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,-0.9442932832536152,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.9225079496057608,0.9320155822870502,-0.6950790750950001
Male, Private, 10th,-1.2574830180003211, Married-civ-spouse, Handlers-cleaners, Husband,-0.2644126153749733,-0.7795461180693282,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,0.6675747508714307,2.5482588203326846,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Never-married, Exec-managerial, Not-in-family,-0.2644126153749733,0.7031783685892541,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.5697760492095776,-0.2801668462471749,-0.6950790750950001
Female, Private, Some-college,-0.1013101324465201, Married-civ-spouse, Sales, Wife,-0.2644126153749733,-0.9442932832536152,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-0.6819667277431697,0.0430818013619519,1.4386852314081315
Female, Private, HS-grad,-0.3903533538349704, Widowed, Craft-repair, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-0.6088739924417184,0.5279547727756421,-0.6950790750950001
Male, Private, 12th,-0.6793965752234207, Never-married, Other-service, Own-child,-0.2644126153749733,-1.932776274359336,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-0.7800179580256043,-1.6539735985859636,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Never-married, Handlers-cleaners, Own-child,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,1.5393393255643493,-1.1691006271722737,-0.6950790750950001
Female, Private, Some-college,-0.1013101324465201, Never-married, Transport-moving, Not-in-family,-0.2644126153749733,0.2913104556285366,-0.5946475955869621,PVT,123.0,-0.0908772652014939,I,1.0080799323977037,-1.0882884652699918,-0.6950790750950001
Male, Private, 1st-4th,-2.4136559035541225, Never-married, Machine-op-inspct, Other-relative,-0.2644126153749733,-0.1205574573321805,-0.323813413790788,NBF,123.0,-0.0908772652014939,I,-1.3094946015507511,-1.573161436683682,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,1.5269141945106874,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,0.0008263849508751,-1.1691006271722737,1.4386852314081315
Female, Private, Assoc-voc,0.18773308894193, Divorced, Prof-specialty, Unmarried,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-0.7996282040820911,1.174452067993896,-0.6950790750950001
Female, Private, Bachelors,0.7658195317188305, Separated, Prof-specialty, Other-relative,-0.2644126153749733,-0.1205574573321805,2.173879596107263,NBF,173.0,-0.0908772652014939,I,1.4038503528104398,-0.4417911700517379,-0.6950790750950001
Male, Self-emp-inc, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,0.7031783685892541,-0.323813413790788,NBF,5.0,-0.0908772652014939,R,0.2539768340437063,0.0430818013619519,1.4386852314081315
Female, Private, Assoc-acdm,0.4767763103303807, Widowed, Sales, Unmarried,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,189.0,-0.0908772652014939,I,1.0918691655481478,0.5279547727756421,-0.6950790750950001
Female, State-gov, Bachelors,0.7658195317188305, Never-married, Prof-specialty, Other-relative,-0.2644126153749733,-0.1205574573321805,2.173879596107263,PVT,5.0,-0.0908772652014939,R,0.5267375291930244,-0.4417911700517379,-0.6950790750950001
Female, Private, HS-grad,-0.3903533538349704, Never-married, Other-service, Own-child,-0.2644126153749733,-1.7680291091750493,2.173879596107263,PVT,5.0,-0.0908772652014939,R,0.7620604818708677,-1.6539735985859636,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Divorced, Sales, Not-in-family,-0.2644126153749733,0.2913104556285366,-0.323813413790788,NBF,5.0,-0.0908772652014939,R,0.3662900614581315,1.0936399060916138,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Never-married, Handlers-cleaners, Own-child,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.1062611424198867,-1.6539735985859636,-0.6950790750950001
Female, Private, Some-college,-0.1013101324465201, Divorced, Other-service, Unmarried,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-1.368325339720212,-0.3609790081494562,-0.6950790750950001
Male, Self-emp-not-inc, Some-college,-0.1013101324465201, Married-civ-spouse, Sales, Husband,-0.2644126153749733,1.5269141945106874,-0.4140914743895126,NBF,173.0,-0.0908772652014939,I,0.1773185994592576,1.4977007156030229,1.4386852314081315
Male, Private, 10th,-1.2574830180003211, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,1.0811726676991549,1.9017615251144309,-0.6950790750950001
Female, Private, 7th-8th,-1.835569460777222, Divorced, Sales, Not-in-family,-0.2644126153749733,-0.1205574573321805,2.173879596107263,PVT,5.0,-0.0908772652014939,R,0.9991661841902096,0.2855182870687971,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Divorced, Exec-managerial, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,-1.548383053511592,-0.1993546843448932,-0.6950790750950001
Male, Private, 11th,-0.9684397966118709, Never-married, Handlers-cleaners, Own-child,3.301099517667428,-1.932776274359336,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-0.3450270454998943,-1.7347857604882453,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Never-married, Other-service, Own-child,-0.2644126153749733,-2.097523439543623,-0.4140914743895126,NBF,189.0,-0.0908772652014939,I,0.378769308948623,-1.6539735985859636,-0.6950790750950001
Female, Private, Some-college,-0.1013101324465201, Never-married, Exec-managerial, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-0.5322157578572695,-1.2499127890745552,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Never-married, Craft-repair, Not-in-family,-0.2644126153749733,2.76251793339284,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.2486285851192099,-1.0882884652699918,-0.6950790750950001
Male, Federal-gov, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,3.649561436428988,-0.1205574573321805,-0.74511102991817,PVT,5.0,-0.0908772652014939,R,1.5963873140923113,0.6895790965802056,1.4386852314081315
Male, Private, 10th,-1.2574830180003211, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,0.6604437523054355,1.174452067993896,-0.6950790750950001
Male, Self-emp-not-inc, HS-grad,-0.3903533538349704, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,0.6604437523054355,0.0430818013619519,1.4386852314081315
Female, Private, Bachelors,0.7658195317188305, Divorced, Exec-managerial, Not-in-family,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,179.0,-0.0908772652014939,I,-1.4057630821916869,0.2855182870687971,1.4386852314081315
Female, Federal-gov, Doctorate,1.6329491958841815, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,0.7031783685892541,2.173879596107263,PVT,5.0,-0.0908772652014939,R,1.5393393255643493,0.3663304489710788,1.4386852314081315
Male, Private, 5th-6th,-2.1246126821656723, Married-civ-spouse, Handlers-cleaners, Husband,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-0.478733268612305,0.2047061251665154,-0.6950790750950001
Male, Private, Some-college,-0.1013101324465201, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,227.0,-0.0908772652014939,I,-0.1988415748969917,-0.8458519795631466,-0.6950790750950001
Male, Private, Bachelors,0.7658195317188305, Never-married, Exec-managerial, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.5946475955869621,PVT,5.0,-0.0908772652014939,R,-1.475290318210141,-0.5226033319540196,1.4386852314081315
Male, Private, 10th,-1.2574830180003211, Never-married, Handlers-cleaners, Own-child,-0.2644126153749733,-1.3561611962143318,-0.74511102991817,PVT,58.0,-0.0908772652014939,M,-1.3148428504752474,-1.573161436683682,-0.6950790750950001
Male, Federal-gov, HS-grad,-0.3903533538349704, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,-0.1205574573321805,2.173879596107263,NBF,189.0,-0.0908772652014939,I,1.4288088477914231,0.6087669346779243,1.4386852314081315
Male, State-gov, Some-college,-0.1013101324465201, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,-0.1205574573321805,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,1.4466363442064112,-0.6842276557585831,-0.6950790750950001
Male, Self-emp-inc, HS-grad,-0.3903533538349704, Married-civ-spouse, Other-service, Husband,-0.2644126153749733,1.5269141945106874,-0.4742768481219959,NBF,5.0,-0.0908772652014939,R,0.5160410313440317,-0.2801668462471749,-0.6950790750950001
Male, Private, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Tech-support, Husband,3.836237464336967,0.7031783685892541,-0.74511102991817,PUB,130.0,1.3392439082325422,I,0.8922012057002808,0.6087669346779243,1.4386852314081315
Female, Private, HS-grad,-0.3903533538349704, Never-married, Adm-clerical, Not-in-family,-0.2644126153749733,2.3506500204321217,-0.4140914743895126,PVT,5.0,-0.0908772652014939,R,1.4929878348853804,0.1238939632642336,-0.6950790750950001
Male, Private, HS-grad,-0.3903533538349704, Divorced, Transport-moving, Own-child,-0.2644126153749733,1.5269141945106874,-0.4140914743895126,NBF,5.0,-0.0908772652014939,R,-1.3576288418712192,0.0430818013619519,-0.6950790750950001
